,d,F,T_i,A,p_e,a_opt,rev
20565,7,5,6,10,0.01,6,1.8565349059065934
20566,7,6,6,5,0.01,6,3.2612067766233768
20567,7,6,6,6,0.01,6,2.9867389391774894
20568,7,6,6,7,0.01,6,2.7545073291375295
20569,7,6,6,8,0.01,6,2.5555628304362306
20570,7,6,6,9,0.01,6,2.3832854439160838
20571,7,6,6,10,0.01,6,2.2326827442307695
20572,7,7,6,5,0.01,6,3.808936481818182
20573,7,7,6,6,0.01,6,3.4894274871212123
20574,7,7,6,7,0.01,6,3.2187490382284385
20575,7,7,6,8,0.01,6,2.986628183682984
20576,7,7,6,9,0.01,6,2.7854643521678324
20577,7,7,6,10,0.01,6,2.6095110798076924
20578,7,8,6,5,0.01,6,4.355196945454546
20579,7,8,6,6,0.01,6,3.9910233030303037
20580,7,8,6,7,0.01,6,3.682348954778555
20581,7,8,6,8,0.01,6,3.4174347167499173
20582,7,8,6,9,0.01,6,3.187671232447553
20583,7,8,6,10,0.01,6,2.9865677923076928
20584,7,9,6,5,0.01,6,4.9005965636363635
20585,7,9,6,6,0.01,6,4.491546850000001
20586,7,9,6,7,0.01,6,4.145030548251748
20587,7,9,6,8,0.01,6,3.847592381018982
20588,7,9,6,9,0.01,6,3.589497782457543
20589,7,9,6,10,0.01,6,3.3634703480769232
20590,7,10,6,5,0.01,6,5.445996181818182
20591,7,10,6,6,0.01,6,4.9914965
20592,7,10,6,7,0.01,6,4.606919846153847
20593,7,10,6,8,0.01,6,4.27699891908092
20594,7,10,6,9,0.01,6,3.9907278937062944
20595,7,10,6,10,0.01,6,3.739959074175825
20596,7,5,7,5,0.01,7,2.9019575145202023
20597,7,5,7,6,0.01,7,2.6761337109557113
20598,7,5,7,7,0.01,7,2.4827186048951053
20599,7,5,7,8,0.01,7,2.3152556258741264
20600,7,5,7,9,0.01,7,2.1688780216346157
20601,7,5,7,10,0.01,7,2.0398543857466067
20602,7,6,7,5,0.01,7,3.488427487121212
20603,7,6,7,6,0.01,7,3.217749038228438
20604,7,6,7,7,0.01,7,2.985628183682984
20605,7,6,7,8,0.01,7,2.7844643521678325
20606,7,6,7,9,0.01,7,2.608511079807692
20607,7,6,7,10,0.01,7,2.4533464710407245
20608,7,7,7,5,0.01,7,4.073419981818183
20609,7,7,7,6,0.01,7,3.7584240231351984
20610,7,7,7,7,0.01,7,3.488086530681818
20611,7,7,7,8,0.01,7,3.253605968749029
20612,7,7,7,9,0.01,7,3.0483565114947555
20613,7,7,7,10,0.01,7,2.8672436866824356
20614,7,8,7,5,0.01,7,4.6571967333333335
20615,7,8,7,6,0.01,7,4.297949501631702
20616,7,8,7,7,0.01,7,3.9896492282051286
20617,7,8,7,8,0.01,7,3.722149122859363
20618,7,8,7,9,0.01,7,3.487877545804196
20619,7,8,7,10,0.01,7,3.281044117893871
20620,7,9,7,5,0.01,7,5.240471325000001
20621,7,9,7,6,0.01,7,4.836665838461539
20622,7,9,7,7,0.01,7,4.490348193356644
20623,7,9,7,8,0.01,7,4.189928814265735
20624,7,9,7,9,0.01,7,3.926802737849651
20625,7,9,7,10,0.01,7,3.6944305773549977
20626,7,10,7,5,0.01,7,5.823745916666667
20627,7,10,7,6,0.01,7,5.375073153846154
20628,7,10,7,7,0.01,7,4.990496500000001
20629,7,10,7,8,0.01,7,4.657064295571096
20630,7,10,7,9,0.01,7,4.365104619755245
20631,7,10,7,10,0.01,7,4.10727998334019
20632,7,5,8,5,0.01,8,3.062215732711733
20633,7,5,8,6,0.01,8,2.841026005994006
20634,7,5,8,7,0.01,8,2.6493953920745925
20635,7,5,8,8,0.01,8,2.4818255089743593
20636,7,5,8,9,0.01,8,2.334085514932127
20637,7,5,8,10,0.01,8,2.202871679738562
20638,7,6,8,5,0.01,8,3.6803489547785553
20639,7,6,8,6,0.01,8,3.4154347167499175
20640,7,6,8,7,0.01,8,3.185671232447553
20641,7,6,8,8,0.01,8,2.9845677923076925
20642,7,6,8,9,0.01,8,2.807129339366516
20643,7,6,8,10,0.01,8,2.649448064555053
20644,7,7,8,5,0.01,8,4.296949501631702
20645,7,7,8,6,0.01,8,3.988649228205129
20646,7,7,8,7,0.01,8,3.721149122859363
20647,7,7,8,8,0.01,8,3.4868775458041963
20648,7,7,8,9,0.01,8,3.2800441178938713
20649,7,7,8,10,0.01,8,3.0961328151332332
20650,7,8,8,5,0.01,8,4.912581169230769
20651,7,8,8,6,0.01,8,4.560791644888446
20652,7,8,8,7,0.01,8,4.255649022657343
20653,7,8,8,8,0.01,8,3.988399072758353
20654,7,8,8,9,0.01,8,3.7523889424269847
20655,7,8,8,10,0.01,8,3.542457909301157
20656,7,9,8,5,0.01,8,5.527903815384615
20657,7,9,8,6,0.01,8,5.132339257142857
20658,7,9,8,7,0.01,8,4.78941068979021
20659,7,9,8,8,0.01,8,4.489169752027973
20660,7,9,8,9,0.01,8,4.224055863002881
20661,7,9,8,10,0.01,8,3.988222402714932
20662,7,10,8,5,0.01,8,6.143226461538462
20663,7,10,8,6,0.01,8,5.703710285714286
20664,7,10,8,7,0.01,8,5.322796266666668
20665,7,10,8,8,0.01,8,4.9894302811188815
20666,7,10,8,9,0.01,8,4.695159381653641
20667,7,10,8,10,0.01,8,4.433435204625441
20668,7,5,9,5,0.01,9,3.1993558846153847
20669,7,5,9,6,0.01,9,2.983757957442558
20670,7,5,9,7,0.01,9,2.795116514423077
20671,7,5,9,8,0.01,9,2.628727158597285
20672,7,5,9,9,0.01,9,2.4809063367647064
20673,7,5,9,10,0.01,9,2.3487320255417954
20674,7,6,9,5,0.01,9,3.8445923810189817
20675,7,6,9,6,0.01,9,3.586497782457543
20676,7,6,9,7,0.01,9,3.360470348076923
20677,7,6,9,8,0.01,9,3.160933700904978
20678,7,6,9,9,0.01,9,2.983531520135747
20679,7,6,9,10,0.01,9,2.824807778018576
20680,7,7,9,5,0.01,9,4.488348193356645
20681,7,7,9,6,0.01,9,4.187928814265734
20682,7,7,9,7,0.01,9,3.9248027378496504
20683,7,7,9,8,0.01,9,3.6924305773549975
20684,7,7,9,9,0.01,9,3.485737347624435
20685,7,7,9,10,0.01,9,3.3007141480233395
20686,7,8,9,5,0.01,9,5.131339257142858
20687,7,8,9,6,0.01,9,4.788410689790211
20688,7,8,9,7,0.01,9,4.4881697520279715
20689,7,8,9,8,0.01,9,4.223055863002879
20690,7,8,9,9,0.01,9,3.987222402714932
20691,7,8,9,10,0.01,9,3.776070800571565
20692,7,9,9,5,0.01,9,5.774131664285714
20693,7,9,9,6,0.01,9,5.388456220000001
20694,7,9,9,7,0.01,9,5.050930609256993
20695,7,9,9,8,0.01,9,4.752998390723982
20696,7,9,9,9,0.01,9,4.488027126863431
20697,7,9,9,10,0.01,9,4.2508038364773
20698,7,10,9,5,0.01,9,6.416924071428572
20699,7,10,9,6,0.01,9,5.988395800000001
20700,7,10,9,7,0.01,9,5.613433562500001
20701,7,10,9,8,0.01,9,5.282549472357055
20702,7,10,9,9,0.01,9,4.988354427005348
20703,7,10,9,10,0.01,9,4.725024269035919
20704,7,5,10,5,0.01,10,3.318011041625042
20705,7,5,10,6,0.01,10,3.108477864010989
20706,7,5,10,7,0.01,10,2.9235594230769233
20707,7,5,10,8,0.01,10,2.7592081650326796
20708,7,5,10,9,0.01,10,2.612207202786378
20709,7,5,10,10,0.01,10,2.4799696141640872
20710,7,6,10,5,0.01,10,3.986727893706294
20711,7,6,10,6,0.01,10,3.735959074175825
20712,7,6,10,7,0.01,10,3.5144951176470594
20713,7,6,10,8,0.01,10,3.317516552790347
20714,7,6,10,9,0.01,10,3.141208640866873
20715,7,6,10,10,0.01,10,2.9825082094427247
20716,7,7,10,5,0.01,10,4.6540642955710965
20717,7,7,10,6,0.01,10,4.362104619755245
20718,7,7,10,7,0.01,10,4.10427998334019
20719,7,7,10,8,0.01,10,3.874919202237306
20720,7,7,10,9,0.01,10,3.6695603313884257
20721,7,7,10,10,0.01,10,3.484637239705883
20722,7,8,10,5,0.01,10,5.320796266666667
20723,7,8,10,6,0.01,10,4.987430281118882
20724,7,8,10,7,0.01,10,4.693159381653641
20725,7,8,10,8,0.01,10,4.4314352046254415
20726,7,8,10,9,0.01,10,4.197112677304121
20727,7,8,10,10,0.01,10,3.9860917389378434
20728,7,9,10,5,0.01,10,5.987395800000001
20729,7,9,10,6,0.01,10,5.612433562500001
20730,7,9,10,7,0.01,10,5.281549472357055
20731,7,9,10,8,0.01,10,4.987354427005348
20732,7,9,10,9,0.01,10,4.724024269035918
20733,7,9,10,10,0.01,10,4.486914052756609
20734,7,10,10,5,0.01,10,6.653995333333334
20735,7,10,10,6,0.01,10,6.2373706250000005
20736,7,10,10,7,0.01,10,5.869760588235295
20737,7,10,10,8,0.01,10,5.542976634969606
20738,7,10,10,9,0.01,10,5.250543893935787
20739,7,10,10,10,0.01,10,4.987284081485853
20740,7,5,1,5,0.02,1,0.8147166666666666
20741,7,5,1,6,0.02,1,0.6981857142857143
20742,7,5,1,7,0.02,1,0.6107874999999999
20743,7,5,1,8,0.02,1,0.5428111111111111
20744,7,5,1,9,0.02,1,0.48843
20745,7,5,1,10,0.02,1,0.4439363636363636
20746,7,6,1,5,0.02,1,0.97786
20747,7,6,1,6,0.02,1,0.8380228571428571
20748,7,6,1,7,0.02,1,0.7331449999999999
20749,7,6,1,8,0.02,1,0.6515733333333332
20750,7,6,1,9,0.02,1,0.586316
20751,7,6,1,10,0.02,1,0.5329236363636363
20752,7,7,1,6,0.02,1,0.97786
20753,7,7,1,7,0.02,1,0.8555024999999999
20754,7,7,1,8,0.02,1,0.7603355555555555
20755,7,7,1,9,0.02,1,0.684202
20756,7,7,1,10,0.02,1,0.6219109090909091
20757,7,8,1,7,0.02,1,0.97786
20758,7,8,1,8,0.02,1,0.8690977777777776
20759,7,8,1,9,0.02,1,0.782088
20760,7,8,1,10,0.02,1,0.7108981818181818
20761,7,9,1,8,0.02,1,0.97786
20762,7,9,1,9,0.02,1,0.8799739999999999
20763,7,9,1,10,0.02,1,0.7998854545454546
20764,7,10,1,9,0.02,1,0.97786
20765,7,10,1,10,0.02,1,0.8888727272727271
20766,7,5,2,5,0.02,2,1.415168761904762
20767,7,5,2,6,0.02,2,1.2356729999999998
20768,7,5,2,7,0.02,2,1.0965873333333334
20769,7,5,2,8,0.02,2,0.9856320888888889
20770,7,5,2,9,0.02,2,0.8950498909090908
20771,7,5,2,10,0.02,2,0.8196976363636364
20772,7,6,2,5,0.02,2,1.7042417142857142
20773,7,6,2,6,0.02,2,1.487437
20774,7,6,2,7,0.02,2,1.3195943333333333
20775,7,6,2,8,0.02,2,1.1857901333333332
20776,7,6,2,9,0.02,2,1.0766130181818179
20777,7,6,2,10,0.02,2,0.9858314545454544
20778,7,7,2,5,0.02,2,1.9951944
20779,7,7,2,6,0.02,2,1.7406108
20780,7,7,2,7,0.02,2,1.5436978444444445
20781,7,7,2,8,0.02,2,1.3868253866666667
20782,7,7,2,9,0.02,2,1.2588938618181817
20783,7,7,2,10,0.02,2,1.1525633696969697
20784,7,8,2,6,0.02,2,1.9951944
20785,7,8,2,7,0.02,2,1.7688978666666666
20786,7,8,2,8,0.02,2,1.588737848888889
20787,7,8,2,9,0.02,2,1.4418924218181817
20788,7,8,2,10,0.02,2,1.3198933818181817
20789,7,9,2,7,0.02,2,1.9951944
20790,7,9,2,8,0.02,2,1.79152752
20791,7,9,2,9,0.02,2,1.625608698181818
20792,7,9,2,10,0.02,2,1.4878214909090908
20793,7,10,2,8,0.02,2,1.9951944
20794,7,10,2,9,0.02,2,1.810042690909091
20795,7,10,2,10,0.02,2,1.6563476969696969
20796,7,5,3,5,0.02,3,1.8642615714285715
20797,7,5,3,6,0.02,3,1.6543987142857142
20798,7,5,3,7,0.02,3,1.4867553
20799,7,5,3,8,0.02,3,1.3498126060606062
20800,7,5,3,9,0.02,3,1.2358719272727272
20801,7,5,3,10,0.02,3,1.1396009370629372
20802,7,6,3,5,0.02,3,2.242086142857143
20803,7,6,3,6,0.02,3,1.9902030952380951
20804,7,6,3,7,0.02,3,1.7887204666666667
20805,7,6,3,8,0.02,3,1.6240121939393939
20806,7,6,3,9,0.02,3,1.4869124000000002
20807,7,6,3,10,0.02,3,1.3710475664335664
20808,7,7,3,5,0.02,3,2.61894265
20809,7,7,3,6,0.02,3,2.3258320333333335
20810,7,7,3,7,0.02,3,2.090891776666667
20811,7,7,3,8,0.02,3,1.8986009430303028
20812,7,7,3,9,0.02,3,1.738424172727273
20813,7,7,3,10,0.02,3,1.6029947566433567
20814,7,8,3,5,0.02,3,2.9937916
20815,7,8,3,6,0.02,3,2.6605925333333333
20816,7,8,3,7,0.02,3,2.3927841333333335
20817,7,8,3,8,0.02,3,2.173226055757576
20818,7,8,3,9,0.02,3,1.9901426472727273
20819,7,8,3,10,0.02,3,1.8352389706293706
20820,7,9,3,6,0.02,3,2.9937916
20821,7,9,3,7,0.02,3,2.69391244
20822,7,9,3,8,0.02,3,2.447534734545455
20823,7,9,3,9,0.02,3,2.2418032254545457
20824,7,9,3,10,0.02,3,2.0675766713286716
20825,7,10,3,7,0.02,3,2.9937916
20826,7,10,3,8,0.02,3,2.7211741818181823
20827,7,10,3,9,0.02,3,2.493141309090909
20828,7,10,3,10,0.02,3,2.2998043216783217
20829,7,5,4,5,0.02,4,2.2123688253968257
20830,7,5,4,6,0.02,4,1.988780780952381
20831,7,5,4,7,0.02,4,1.8058624242424244
20832,7,5,4,8,0.02,4,1.6535124848484848
20833,7,5,4,9,0.02,4,1.5247000055944055
20834,7,5,4,10,0.02,4,1.414385986013986
20835,7,6,4,5,0.02,4,2.6587002857142856
20836,7,6,4,6,0.02,4,2.390901409523809
20837,7,6,4,7,0.02,4,2.171562884848485
20838,7,6,4,8,0.02,4,1.9887126545454545
20839,7,6,4,9,0.02,4,1.834004883916084
20840,7,6,4,10,0.02,4,1.7014456503496502
20841,7,7,4,5,0.02,4,3.103857955555556
20842,7,7,4,6,0.02,4,2.792247586666667
20843,7,7,4,7,0.02,4,2.536845473939394
20844,7,7,4,8,0.02,4,2.3237639636363636
20845,7,7,4,9,0.02,4,2.1433517202797203
20846,7,7,4,10,0.02,4,1.9886783020979022
20847,7,8,4,5,0.02,4,3.5481233777777783
20848,7,8,4,6,0.02,4,3.1927110400000003
20849,7,8,4,7,0.02,4,2.9014648921212123
20850,7,8,4,8,0.02,4,2.65838528
20851,7,8,4,9,0.02,4,2.45246446993007
20852,7,8,4,10,0.02,4,2.2758286129870133
20853,7,9,4,5,0.02,4,3.9923888
20854,7,9,4,6,0.02,4,3.59254992
20855,7,9,4,7,0.02,4,3.2654090181818183
20856,7,9,4,8,0.02,4,2.9924509236363637
20857,7,9,4,9,0.02,4,2.7611747088111893
20858,7,9,4,10,0.02,4,2.5627181266733268
20859,7,10,4,6,0.02,4,3.9923888
20860,7,10,4,7,0.02,4,3.6288989090909096
20861,7,10,4,8,0.02,4,3.3259906666666668
20862,7,10,4,9,0.02,4,3.069421633566434
20863,7,10,4,10,0.02,4,2.8492452587412593
20864,7,5,5,5,0.02,5,2.4901420873015874
20865,7,5,5,6,0.02,5,2.2617960389610388
20866,7,5,5,7,0.02,5,2.071407032828283
20867,7,5,5,8,0.02,5,1.9102937451437452
20868,7,5,5,9,0.02,5,1.7722245524475526
20869,7,5,5,10,0.02,5,1.652611696969697
20870,7,6,5,5,0.02,5,2.9913454761904763
20871,7,6,5,6,0.02,5,2.7179618095238096
20872,7,6,5,7,0.02,5,2.489878924242424
20873,7,6,5,8,0.02,5,2.2967380512820514
20874,7,6,5,9,0.02,5,2.1311190629370627
20875,7,6,5,10,0.02,5,1.9875612587412588
20876,7,7,5,5,0.02,5,3.4915902
20877,7,7,5,6,0.02,5,3.1732526484848487
20878,7,7,5,7,0.02,5,2.907666325757576
20879,7,7,5,8,0.02,5,2.682703878787879
20880,7,7,5,9,0.02,5,2.489720965034965
20881,7,7,5,10,0.02,5,2.3223734107226104
20882,7,8,5,5,0.02,5,3.9913888
20883,7,8,5,6,0.02,5,3.6278989090909093
20884,7,8,5,7,0.02,5,3.3248014020202024
20885,7,8,5,8,0.02,5,3.0681028935508934
20886,7,8,5,9,0.02,5,2.847874885114885
20887,7,8,5,10,0.02,5,2.656859461072261
20888,7,9,5,5,0.02,5,4.4911874
20889,7,9,5,6,0.02,5,4.082261272727273
20890,7,9,5,7,0.02,5,3.7414895
20891,7,9,5,8,0.02,5,3.4530131244755244
20892,7,9,5,9,0.02,5,3.2055708331668336
20893,7,9,5,10,0.02,5,2.9909532643356647
20894,7,10,5,5,0.02,5,4.990986
20895,7,10,5,6,0.02,5,4.536623636363636
20896,7,10,5,7,0.02,5,4.157988333333334
20897,7,10,5,8,0.02,5,3.837604615384616
20898,7,10,5,9,0.02,5,3.562896407592408
20899,7,10,5,10,0.02,5,3.3246793579753584
20900,7,5,6,5,0.02,6,2.7169618095238097
20901,7,5,6,6,0.02,6,2.488878924242424
20902,7,5,6,7,0.02,6,2.2957380512820516
20903,7,5,6,8,0.02,6,2.1301190629370628
20904,7,5,6,9,0.02,6,1.9865612587412587
20905,7,5,6,10,0.02,6,1.860955173076923
20906,7,6,6,5,0.02,6,3.263165677922078
20907,7,6,6,6,0.02,6,2.9900637437229434
20908,7,6,6,7,0.02,6,2.7587476731934735
20909,7,6,6,8,0.02,6,2.5603149780885786
20910,7,6,6,9,0.02,6,2.388236612027972
20911,7,6,6,10,0.02,6,2.2376083545454546
20912,7,7,6,5,0.02,6,3.808643854545455
20913,7,7,6,6,0.02,6,3.4904482515151516
20914,7,7,6,7,0.02,6,3.22101043962704
20915,7,7,6,8,0.02,6,2.9898790564102566
20916,7,7,6,9,0.02,6,2.7894158198601398
20917,7,7,6,10,0.02,6,2.613899916433567
20918,7,8,6,5,0.02,6,4.353878690909091
20919,7,8,6,6,0.02,6,3.9903888000000003
20920,7,8,6,7,0.02,6,3.682733077855478
20921,7,8,6,8,0.02,6,3.4188915702963705
20922,7,8,6,9,0.02,6,3.1900848962237767
20923,7,8,6,10,0.02,6,2.9897503580419578
20924,7,9,6,5,0.02,6,4.899113527272727
20925,7,9,6,6,0.02,6,4.4901874
20926,7,9,6,7,0.02,6,4.144172984615385
20927,7,9,6,8,0.02,6,3.8475330445554445
20928,7,9,6,9,0.02,6,3.5903481600000005
20929,7,9,6,10,0.02,6,3.365200074125874
20930,7,10,6,5,0.02,6,5.444348363636363
20931,7,10,6,6,0.02,6,4.989986
20932,7,10,6,7,0.02,6,4.605525538461539
20933,7,10,6,8,0.02,6,4.275988000000001
20934,7,10,6,9,0.02,6,3.990351363036963
20935,7,10,6,10,0.02,6,3.740349361138861
20936,7,5,7,5,0.02,7,2.905666325757576
20937,7,5,7,6,0.02,7,2.680703878787879
20938,7,5,7,7,0.02,7,2.4877209650349648
20939,7,5,7,8,0.02,7,2.3203734107226106
20940,7,5,7,9,0.02,7,2.1738930942307695
20941,7,5,7,10,0.02,7,2.0446245384615387
20942,7,6,7,5,0.02,7,3.4894482515151513
20943,7,6,7,6,0.02,7,3.22001043962704
20944,7,6,7,7,0.02,7,2.9888790564102568
20945,7,6,7,8,0.02,7,2.78841581986014
20946,7,6,7,9,0.02,7,2.612899916433567
20947,7,6,7,10,0.02,7,2.457956332126697
20948,7,7,7,5,0.02,7,4.072688566666667
20949,7,7,7,6,0.02,7,3.7586360892773896
20950,7,7,7,7,0.02,7,3.489323264452214
20951,7,7,7,8,0.02,7,3.2557826340326343
20952,7,7,7,9,0.02,7,3.051309652832168
20953,7,7,7,10,0.02,7,2.870787996668038
20954,7,8,7,5,0.02,7,4.655786933333333
20955,7,8,7,6,0.02,7,4.29695716923077
20956,7,8,7,7,0.02,7,3.9893451235431234
20957,7,8,7,8,0.02,7,3.722666798694639
20958,7,8,7,9,0.02,7,3.489224716363637
20959,7,8,7,10,0.02,7,3.283147039407651
20960,7,9,7,5,0.02,7,5.238885300000001
20961,7,9,7,6,0.02,7,4.835201815384616
20962,7,9,7,7,0.02,7,4.4891874000000005
20963,7,9,7,8,0.02,7,4.189282034125874
20964,7,9,7,9,0.02,7,3.9268109641958047
20965,7,9,7,10,0.02,7,3.695147656519951
20966,7,10,7,5,0.02,7,5.821983666666667
20967,7,10,7,6,0.02,7,5.373446461538462
20968,7,10,7,7,0.02,7,4.988986000000001
20969,7,10,7,8,0.02,7,4.655786933333333
20970,7,10,7,9,0.02,7,4.3642213713286715
20971,7,10,7,10,0.02,7,4.1069211318387495
20972,7,5,8,5,0.02,8,3.0651028935508937
20973,7,5,8,6,0.02,8,2.844874885114885
20974,7,5,8,7,0.02,8,2.653859461072261
20975,7,5,8,8,0.02,8,2.486616435897436
20976,7,5,8,9,0.02,8,2.338981922171946
20977,7,5,8,10,0.02,8,2.207711973856209
20978,7,6,8,5,0.02,8,3.680733077855478
20979,7,6,8,6,0.02,8,3.4168915702963707
20980,7,6,8,7,0.02,8,3.1880848962237764
20981,7,6,8,8,0.02,8,2.987750358041958
20982,7,6,8,9,0.02,8,2.81087956199095
20983,7,6,8,10,0.02,8,2.653580348717949
20984,7,7,8,5,0.02,8,4.295957169230769
20985,7,7,8,6,0.02,8,3.988345123543124
20986,7,7,8,7,0.02,8,3.721666798694639
20987,7,7,8,8,0.02,8,3.4882247163636366
20988,7,7,8,9,0.02,8,3.2821470394076515
20989,7,7,8,10,0.02,8,3.098876353745601
20990,7,8,8,5,0.02,8,4.911093907692309
20991,7,8,8,6,0.02,8,4.559587200000001
20992,7,8,8,7,0.02,8,4.254924759222999
20993,7,8,8,8,0.02,8,3.988295778958819
20994,7,8,8,9,0.02,8,3.7529682200904984
20995,7,8,8,10,0.02,8,3.5437143620092337
20996,7,9,8,5,0.02,8,5.526230646153846
20997,7,9,8,6,0.02,8,5.1307856
20998,7,9,8,7,0.02,8,4.788066560000001
20999,7,9,8,8,0.02,8,4.488174297062938
21000,7,9,8,9,0.02,8,4.223532728654875
21001,7,9,8,10,0.02,8,3.9882504743726863
21002,7,10,8,5,0.02,8,6.141367384615386
21003,7,10,8,6,0.02,8,5.701984000000001
21004,7,10,8,7,0.02,8,5.321185066666668
21005,7,10,8,8,0.02,8,4.987986000000001
21006,7,10,8,9,0.02,8,4.693979115919375
21007,7,10,8,10,0.02,8,4.432620011883541
21008,7,5,9,5,0.02,9,3.2015708331668336
21009,7,5,9,6,0.02,9,2.986953264335665
21010,7,5,9,7,0.02,9,2.7990255
21011,7,5,9,8,0.02,9,2.6331030542986427
21012,7,5,9,9,0.02,9,2.485542488235294
21013,7,5,9,10,0.02,9,2.3534648761609906
21014,7,6,9,5,0.02,9,3.844533044555445
21015,7,6,9,6,0.02,9,3.5873481600000003
21016,7,6,9,7,0.02,9,3.362200074125875
21017,7,6,9,8,0.02,9,3.163432577375566
21018,7,6,9,9,0.02,9,2.9866560696832583
21019,7,6,9,10,0.02,9,2.8284096755417956
21020,7,7,9,5,0.02,9,4.487187400000001
21021,7,7,9,6,0.02,9,4.187282034125874
21022,7,7,9,7,0.02,9,3.924810964195804
21023,7,7,9,8,0.02,9,3.6931476565199506
21024,7,7,9,9,0.02,9,3.487147347963801
21025,7,7,9,10,0.02,9,3.3027558243867587
21026,7,8,9,5,0.02,9,5.1297856
21027,7,8,9,6,0.02,9,4.78706656
21028,7,8,9,7,0.02,9,4.487174297062937
21029,7,8,9,8,0.02,9,4.222532728654874
21030,7,8,9,9,0.02,9,3.9872504743726864
21031,7,8,9,10,0.02,9,3.7766807369373665
21032,7,9,9,5,0.02,9,5.772383800000001
21033,7,9,9,6,0.02,9,5.38682488
21034,7,9,9,7,0.02,9,5.049460825000001
21035,7,9,9,8,0.02,9,4.751779721974496
21036,7,9,9,9,0.02,9,4.487156225314686
21037,7,9,9,10,0.02,9,4.25035876434216
21038,7,10,9,5,0.02,9,6.414982
21039,7,10,9,6,0.02,9,5.986583200000001
21040,7,10,9,7,0.02,9,5.6117342500000005
21041,7,10,9,8,0.02,9,5.280985176470588
21042,7,10,9,9,0.02,9,4.986982146194983
21043,7,10,9,10,0.02,9,4.723915872047458
21044,7,5,10,5,0.02,10,3.3196793579753585
21045,7,5,10,6,0.02,10,3.1111005494505495
21046,7,5,10,7,0.02,10,2.926938755656109
21047,7,5,10,8,0.02,10,2.76314114379085
21048,7,5,10,9,0.02,10,2.6165102724458205
21049,7,5,10,10,0.02,10,2.4844875743034054
21050,7,6,10,5,0.02,10,3.9863513630369636
21051,7,6,10,6,0.02,10,3.736349361138861
21052,7,6,10,7,0.02,10,3.5156733099547512
21053,7,6,10,8,0.02,10,3.3194284585218705
21054,7,6,10,9,0.02,10,3.143758780185758
21055,7,6,10,10,0.02,10,2.985584227863778
21056,7,7,10,5,0.02,10,4.652786933333333
21057,7,7,10,6,0.02,10,4.361221371328671
21058,7,7,10,7,0.02,10,4.103921131838749
21059,7,7,10,8,0.02,10,3.8751580899949727
21060,7,7,10,9,0.02,10,3.6704155941890932
21061,7,7,10,10,0.02,10,3.486085709287926
21062,7,8,10,5,0.02,10,5.319185066666667
21063,7,8,10,6,0.02,10,4.9859860000000005
21064,7,8,10,7,0.02,10,4.691979115919375
21065,7,8,10,8,0.02,10,4.430620011883541
21066,7,8,10,9,0.02,10,4.19674130793046
21067,7,8,10,10,0.02,10,3.986211022433913
21068,7,9,10,5,0.02,10,5.9855832000000015
21069,7,9,10,6,0.02,10,5.61073425
21070,7,9,10,7,0.02,10,5.279985176470588
21071,7,9,10,8,0.02,10,4.985982146194982
21072,7,9,10,9,0.02,10,4.722915872047458
21073,7,9,10,10,0.02,10,4.4861373181948085
21074,7,10,10,5,0.02,10,6.651981333333335
21075,7,10,10,6,0.02,10,6.235482500000001
21076,7,10,10,7,0.02,10,5.867983529411764
21077,7,10,10,8,0.02,10,5.5413177777777785
21078,7,10,10,9,0.02,10,5.249035866418413
21079,7,10,10,10,0.02,10,4.985975869232934
21080,7,5,1,5,0.03,1,0.8063250000000001
21081,7,5,1,6,0.03,1,0.6909928571428572
21082,7,5,1,7,0.03,1,0.60449375
21083,7,5,1,8,0.03,1,0.5372166666666667
21084,7,5,1,9,0.03,1,0.483395
21085,7,5,1,10,0.03,1,0.4393590909090909
21086,7,6,1,5,0.03,1,0.96779
21087,7,6,1,6,0.03,1,0.8293914285714286
21088,7,6,1,7,0.03,1,0.7255925
21089,7,6,1,8,0.03,1,0.64486
21090,7,6,1,9,0.03,1,0.580274
21091,7,6,1,10,0.03,1,0.5274309090909091
21092,7,7,1,6,0.03,1,0.96779
21093,7,7,1,7,0.03,1,0.84669125
21094,7,7,1,8,0.03,1,0.7525033333333334
21095,7,7,1,9,0.03,1,0.677153
21096,7,7,1,10,0.03,1,0.6155027272727273
21097,7,8,1,7,0.03,1,0.96779
21098,7,8,1,8,0.03,1,0.8601466666666666
21099,7,8,1,9,0.03,1,0.774032
21100,7,8,1,10,0.03,1,0.7035745454545455
21101,7,9,1,8,0.03,1,0.96779
21102,7,9,1,9,0.03,1,0.8709110000000001
21103,7,9,1,10,0.03,1,0.7916463636363638
21104,7,10,1,9,0.03,1,0.96779
21105,7,10,1,10,0.03,1,0.8797181818181818
21106,7,5,2,5,0.03,2,1.409894
21107,7,5,2,6,0.03,2,1.2299187142857142
21108,7,5,2,7,0.03,2,1.0907131666666667
21109,7,5,2,8,0.03,2,0.9798138666666667
21110,7,5,2,9,0.03,2,0.8893740727272728
21111,7,5,2,10,0.03,2,0.8142049090909091
21112,7,6,2,5,0.03,2,1.7006452857142857
21113,7,6,2,6,0.03,2,1.4825818214285713
21114,7,6,2,7,0.03,2,1.31413975
21115,7,6,2,8,0.03,2,1.1800838
21116,7,6,2,9,0.03,2,1.0708456545454546
21117,7,6,2,10,0.03,2,0.9801098636363637
21118,7,7,2,5,0.03,2,1.9941874
21119,7,7,2,6,0.03,2,1.73733805
